time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,precipType,precipAccumulation,site_catid
2014-11-01T00:00:00Z,Clear,clear-night,0,0,28.03,28.03,18.84,0.68,2,260,10,0,1034.05,NA,NA,27-137-7001
2014-11-01T01:00:00Z,Clear,clear-night,0,0,25,25,18.77,0.77,0.86,239,10,0,1033.87,NA,NA,27-137-7001
2014-11-01T02:00:00Z,Clear,clear-night,0,0,24.05,24.05,18.42,0.79,0.92,71,10,0,1033.55,NA,NA,27-137-7001
2014-11-01T03:00:00Z,Clear,clear-night,0,0,22.03,22.03,17.65,0.83,1.48,97,10,0,1033.3,NA,NA,27-137-7001
2014-11-01T04:00:00Z,Clear,clear-night,0,0,20.97,20.97,17.6,0.87,1.11,131,10,0,1033.05,NA,NA,27-137-7001
2014-10-30T05:00:00Z,Clear,clear-night,0,0,35.54,35.54,33.53,0.92,2.22,247,8.96,0,1018.78,NA,NA,27-137-7001
2014-10-30T06:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,35.43,35.43,33.63,0.93,1.42,239,10,0.53,1018.65,NA,NA,27-137-7001
2014-10-30T07:00:00Z,Clear,clear-night,0,0,35.4,32.18,33.7,0.93,3.83,263,9.7,0,1018.67,NA,NA,27-137-7001
2014-10-30T08:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,35.07,35.07,33.36,0.93,2.57,263,10,0.31,1018.63,NA,NA,27-137-7001
2014-10-30T09:00:00Z,Clear,clear-night,0,0,35,30.69,33.15,0.93,4.89,255,10,0,1018.52,NA,NA,27-137-7001
2014-10-30T10:00:00Z,Clear,clear-night,0,0,35,31.38,33.1,0.93,4.16,267,9.31,0.15,1018.4,NA,NA,27-137-7001
2014-10-30T11:00:00Z,Clear,clear-night,0,0,35.01,35.01,33.16,0.93,2.68,273,9.51,0.16,1018.57,NA,NA,27-137-7001
2014-10-30T12:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,35.1,32.01,33.21,0.93,3.67,321,9.87,0.53,1018.87,NA,NA,27-137-7001
2014-10-30T13:00:00Z,Clear,clear-day,0,0,35.12,32.55,32.04,0.88,3.24,326,9.69,0,1019.1,NA,NA,27-137-7001
2014-10-30T14:00:00Z,Clear,clear-day,0,0,36.17,31.33,33.05,0.88,5.81,317,9.87,0.16,1019.67,NA,NA,27-137-7001
2014-10-30T15:00:00Z,Partly Cloudy,partly-cloudy-day,0.0031,0.1,36.83,30.73,32.53,0.84,7.99,321,10,0.31,1019.97,rain,NA,27-137-7001
2014-10-30T16:00:00Z,Clear,clear-day,0,0,37.32,31.51,33.37,0.85,7.67,312,10,0,1020.45,NA,NA,27-137-7001
2014-10-30T17:00:00Z,Clear,clear-day,0,0,38.16,32.33,32.8,0.81,8.03,321,9.88,0,1020.7,NA,NA,27-137-7001
2014-10-30T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,38.78,32.29,32.8,0.79,9.65,317,9.36,0.53,1020.85,NA,NA,27-137-7001
2014-10-30T19:00:00Z,Partly Cloudy,partly-cloudy-day,0.0036,0.13,38.61,31.4,32.95,0.8,11.23,313,8.9,0.28,1020.65,rain,NA,27-137-7001
2014-10-30T20:00:00Z,Partly Cloudy,partly-cloudy-day,0.0026,0.08,39.47,31.8,32.61,0.76,13.02,309,9.42,0.29,1020.75,rain,NA,27-137-7001
2014-10-30T21:00:00Z,Partly Cloudy,partly-cloudy-day,0.0016,0.03,37.65,29.63,31.57,0.78,12.69,311,8.63,0.29,1021.17,rain,NA,27-137-7001
2014-10-30T22:00:00Z,Partly Cloudy,partly-cloudy-day,0.0025,0.07,34.62,25.42,30.13,0.83,13.66,327,5.76,0.28,1021.99,rain,NA,27-137-7001
2014-10-30T23:00:00Z,Partly Cloudy,partly-cloudy-night,0.001,0.01,32.89,22.16,26.08,0.76,16.68,331,8.82,0.29,1023.59,snow,0.008,27-137-7001
2014-10-31T00:00:00Z,Clear,clear-night,0,0,31.03,19.84,22.18,0.69,16.42,335,9,0.21,1025.19,NA,NA,27-137-7001
2014-10-31T01:00:00Z,Clear,clear-night,0,0,29.86,19.07,21.18,0.7,14.45,340,9.64,0.23,1026.62,NA,NA,27-137-7001
2014-10-31T02:00:00Z,Clear,clear-night,0,0,29.41,18.76,20.42,0.69,13.78,344,9.72,0.23,1027.67,NA,NA,27-137-7001
2014-10-31T03:00:00Z,Clear,clear-night,0,0,28.63,17.62,19.79,0.69,14.13,351,10,0.22,1028.67,NA,NA,27-137-7001
2014-10-31T04:00:00Z,Clear,clear-night,0,0,28.52,18.27,18.84,0.67,12.31,349,10,0.11,1029.44,NA,NA,27-137-7001
2014-10-29T05:00:00Z,Clear,clear-night,0,0,36.1,28.97,33.27,0.89,9.67,310,8.72,0.17,1012.17,NA,NA,27-137-7001
2014-10-29T06:00:00Z,Partly Cloudy,partly-cloudy-night,0.0031,0.1,36.09,28.64,33.9,0.92,10.34,313,8.78,0.45,1013.05,rain,NA,27-137-7001
2014-10-29T07:00:00Z,Clear,clear-night,0,0,35.4,27.95,32.61,0.89,9.99,311,8.37,0,1014.05,NA,NA,27-137-7001
2014-10-29T08:00:00Z,Clear,clear-night,0,0,35.44,28.34,33.03,0.91,9.29,309,7.98,0,1015.17,NA,NA,27-137-7001
2014-10-29T09:00:00Z,Clear,clear-night,0.0031,0.1,35.43,29.08,32.99,0.91,7.9,305,7.8,0,1015.85,rain,NA,27-137-7001
2014-10-29T10:00:00Z,Clear,clear-night,0.0031,0.1,35.9,29.53,33.57,0.91,8.1,314,9.06,0,1016.57,rain,NA,27-137-7001
2014-10-29T11:00:00Z,Clear,clear-night,0,0,35.81,29.5,32.61,0.88,7.98,313,8.86,0.18,1017.25,NA,NA,27-137-7001
2014-10-29T12:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,35.55,29.12,32.41,0.88,8.09,306,8.7,0.27,1017.95,NA,NA,27-137-7001
2014-10-29T13:00:00Z,Clear,clear-day,0.0031,0.1,35.37,30.38,32.04,0.88,5.81,314,8.13,0.2,1018.47,rain,NA,27-137-7001
2014-10-29T14:00:00Z,Clear,clear-day,0,0,35.3,29.2,33.13,0.92,7.44,296,7.31,0,1019.07,NA,NA,27-137-7001
2014-10-29T15:00:00Z,Clear,clear-day,0,0,36.6,30.72,33.46,0.88,7.53,304,9.02,0,1019.65,NA,NA,27-137-7001
2014-10-29T16:00:00Z,Clear,clear-day,0,0,37.47,33.8,33.4,0.85,4.65,289,7.72,0,1019.87,NA,NA,27-137-7001
2014-10-29T17:00:00Z,Clear,clear-day,0.0031,0.1,38.24,33.85,33.31,0.82,5.74,271,9.58,0,1019.97,rain,NA,27-137-7001
2014-10-29T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,39.22,34.77,34.33,0.82,6.08,279,10,0.39,1019.9,NA,NA,27-137-7001
2014-10-29T19:00:00Z,Clear,clear-day,0,0,39.78,35.58,34.52,0.81,5.86,258,8.92,0,1019.6,NA,NA,27-137-7001
2014-10-29T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,39.59,35.65,34.46,0.82,5.45,253,9.67,0.31,1019.27,NA,NA,27-137-7001
2014-10-29T21:00:00Z,Clear,clear-day,0,0,38.85,35,34.4,0.84,5.15,262,8.87,0,1019.3,NA,NA,27-137-7001
2014-10-29T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,39.18,35.46,34.41,0.83,5.06,251,10,0.31,1019.1,NA,NA,27-137-7001
2014-10-29T23:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,37.92,34.9,33.45,0.84,4.02,251,10,0.31,1018.97,NA,NA,27-137-7001
2014-10-30T00:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,37.51,33.25,33.42,0.85,5.39,246,9.31,0.67,1018.97,NA,NA,27-137-7001
2014-10-30T01:00:00Z,Partly Cloudy,partly-cloudy-night,0.0031,0.1,37.35,34.43,34.11,0.88,3.82,238,9.06,0.31,1019.33,rain,NA,27-137-7001
2014-10-30T02:00:00Z,Clear,clear-night,0,0,37.06,32.46,33.68,0.87,5.73,256,8.56,NA,1019.35,NA,NA,27-137-7001
2014-10-30T03:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,36.22,32.83,33.36,0.89,4.12,236,8.36,0.31,1019.33,NA,NA,27-137-7001
2014-10-30T04:00:00Z,Clear,clear-night,0,0,35.76,32.37,33.7,0.92,4.05,249,7.08,0,1019.25,NA,NA,27-137-7001
2014-10-28T05:00:00Z,Light Rain,rain,0.0103,0.51,44.52,41.41,41.78,0.9,5.55,283,8.69,NA,1003.25,rain,NA,27-137-7001
2014-10-28T06:00:00Z,Light Rain,rain,0.0148,0.56,43.76,39.56,41.2,0.91,7.2,281,9.44,1,1003.2,rain,NA,27-137-7001
2014-10-28T07:00:00Z,Light Rain,rain,0.0127,0.54,43.41,39.99,40.59,0.9,5.71,265,9.75,0,1003.3,rain,NA,27-137-7001
2014-10-28T08:00:00Z,Drizzle,rain,0.0052,0.22,43.02,38.75,39.43,0.87,7.05,274,9.59,0.31,1003.25,rain,NA,27-137-7001
2014-10-28T09:00:00Z,Partly Cloudy,partly-cloudy-night,0.0031,0.1,42.71,38.3,39.13,0.87,7.19,269,10,0.31,1002.98,rain,NA,27-137-7001
2014-10-28T10:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,41.53,37.1,38.3,0.88,6.78,270,10,0.31,1003.03,NA,NA,27-137-7001
2014-10-28T11:00:00Z,Partly Cloudy,partly-cloudy-night,0.0031,0.1,40.8,36.85,37.84,0.89,5.8,261,9.88,0.31,1003.07,rain,NA,27-137-7001
2014-10-28T12:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,40.72,36.93,37.78,0.89,5.53,257,8.19,0.67,1003.03,NA,NA,27-137-7001
2014-10-28T13:00:00Z,Partly Cloudy,partly-cloudy-day,9e-4,0.01,40.62,36.89,37.88,0.9,5.42,258,8.41,0.31,1002.98,rain,NA,27-137-7001
2014-10-28T14:00:00Z,Partly Cloudy,partly-cloudy-day,9e-4,0.01,41.31,36.24,38.59,0.9,7.89,261,9.27,0.31,1003.1,rain,NA,27-137-7001
2014-10-28T15:00:00Z,Partly Cloudy,partly-cloudy-day,0.0031,0.1,42.12,36.43,39.02,0.89,9.61,272,8.14,0.31,1003.45,rain,NA,27-137-7001
2014-10-28T16:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,41.55,34.98,37.55,0.86,11.49,271,9.91,0.31,1003.82,NA,NA,27-137-7001
2014-10-28T17:00:00Z,Partly Cloudy,partly-cloudy-day,0.0017,0.04,41.51,34.7,36.92,0.84,12.1,275,9.67,0.31,1004.05,rain,NA,27-137-7001
2014-10-28T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,41.31,33.7,36.14,0.82,14.37,277,9.87,0.31,1004.42,NA,NA,27-137-7001
2014-10-28T19:00:00Z,Partly Cloudy,partly-cloudy-day,0.0022,0.06,40.48,33.07,36.06,0.84,13.08,273,9.25,0.31,1004.82,rain,NA,27-137-7001
2014-10-28T20:00:00Z,Clear,clear-day,0.0018,0.04,39.94,31.99,35.35,0.83,14.27,271,9.66,0,1005.32,rain,NA,27-137-7001
2014-10-28T21:00:00Z,Clear,clear-day,0.0031,0.1,38.32,30.48,33.91,0.84,12.67,267,7.42,0.18,1005.92,rain,NA,27-137-7001
2014-10-28T22:00:00Z,Clear,clear-day,0.003,0.1,36.94,28.27,32.75,0.85,13.95,275,6.41,0,1006.75,rain,NA,27-137-7001
2014-10-28T23:00:00Z,Clear,clear-night,0.0045,0.18,36.3,27.94,33.82,0.91,12.64,269,8.29,0,1007.57,rain,NA,27-137-7001
2014-10-29T00:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,36.02,27.43,33.28,0.9,13.05,275,7.57,0.53,1008.1,NA,NA,27-137-7001
2014-10-29T01:00:00Z,Clear,clear-night,8e-4,0.01,35.58,27.68,32.81,0.9,11.06,280,6.27,0,1008.6,rain,NA,27-137-7001
2014-10-29T02:00:00Z,Clear,clear-night,0,0,35.61,27.68,33.35,0.91,11.15,288,7.36,0,1008.95,NA,NA,27-137-7001
2014-10-29T03:00:00Z,Clear,clear-night,0,0,35.65,27.67,33.29,0.91,11.29,293,9.26,0,1010,NA,NA,27-137-7001
2014-10-29T04:00:00Z,Clear,clear-night,0,0,36.4,28.58,33.99,0.91,11.36,302,7.37,0.17,1011.1,NA,NA,27-137-7001
2014-10-27T05:00:00Z,Clear,clear-night,0,0,47.69,44.81,32.49,0.55,6.2,115,10,0.24,1004.7,NA,NA,27-137-7001
2014-10-27T06:00:00Z,Clear,clear-night,0,0,47.38,44.85,32.82,0.57,5.47,98,10,0.12,1003.85,NA,NA,27-137-7001
2014-10-27T07:00:00Z,Clear,clear-night,0,0,46.42,44.04,33.69,0.61,4.95,89,10,0.04,1003.6,NA,NA,27-137-7001
2014-10-27T08:00:00Z,Clear,clear-night,0,0,44.93,41.61,33.7,0.64,6.04,81,10,0.06,1003.58,NA,NA,27-137-7001
2014-10-27T09:00:00Z,Clear,clear-night,0,0,41.84,38.74,33.78,0.73,4.86,70,10,0.03,1003.25,NA,NA,27-137-7001
2014-10-27T10:00:00Z,Clear,clear-night,0,0,40.52,36.37,33.32,0.75,6,58,10,0.06,1003.53,NA,NA,27-137-7001
2014-10-27T11:00:00Z,Clear,clear-night,0,0,39.16,37.14,33.63,0.8,3.24,59,10,0.02,1003.7,NA,NA,27-137-7001
2014-10-27T12:00:00Z,Clear,clear-night,0,0,39.25,34.71,33.5,0.8,6.22,66,10,0.02,1003.87,NA,NA,27-137-7001
2014-10-27T13:00:00Z,Clear,clear-day,0,0,38.6,38.6,33.41,0.81,2.14,76,10,0.03,1003.85,NA,NA,27-137-7001
2014-10-27T14:00:00Z,Clear,clear-day,0,0,43.07,40.09,35.23,0.74,4.98,87,10,0.01,1004.23,NA,NA,27-137-7001
2014-10-27T15:00:00Z,Clear,clear-day,0,0,44.91,42.22,36.84,0.73,5.03,83,10,0.03,1003.43,NA,NA,27-137-7001
2014-10-27T16:00:00Z,Clear,clear-day,0,0,48.47,46.94,37.55,0.66,4.22,86,10,0.01,1002.85,NA,NA,27-137-7001
2014-10-27T17:00:00Z,Clear,clear-day,0,0,51.48,51.48,37.35,0.58,2.87,153,10,0.03,1002.73,NA,NA,27-137-7001
2014-10-27T18:00:00Z,Clear,clear-day,0,0,53.19,53.19,37.53,0.55,1.15,233,10,0.08,1003.33,NA,NA,27-137-7001
2014-10-27T19:00:00Z,Clear,clear-day,0,0,53.42,53.42,37.78,0.55,2.58,91,10,0.04,1002.83,NA,NA,27-137-7001
2014-10-27T20:00:00Z,Clear,clear-day,0,0,54.37,54.37,38.44,0.55,3.72,91,10,0.02,1001.77,NA,NA,27-137-7001
2014-10-27T21:00:00Z,Clear,clear-day,0,0,53.31,53.31,39.05,0.58,1.54,52,10,0.08,1002.57,NA,NA,27-137-7001
2014-10-27T22:00:00Z,Clear,clear-day,0,0,52.46,52.46,38.54,0.59,0.54,287,10,0.12,1003,NA,NA,27-137-7001
2014-10-27T23:00:00Z,Clear,clear-night,0,0,49.9,49.9,40.66,0.7,0.61,309,10,0.09,1003.55,NA,NA,27-137-7001
2014-10-28T00:00:00Z,Partly Cloudy,partly-cloudy-night,0.0047,0.19,47.49,47.49,42.55,0.83,0.7,148,10,0.27,1004.27,rain,NA,27-137-7001
2014-10-28T01:00:00Z,Drizzle,rain,0.0052,0.22,46.2,46.2,42.01,0.85,1.36,59,9.7,0.26,1004.27,rain,NA,27-137-7001
2014-10-28T02:00:00Z,Drizzle,rain,0.0072,0.35,45.79,45.79,42.35,0.88,1.86,29,10,0.25,1003.68,rain,NA,27-137-7001
2014-10-28T03:00:00Z,Light Rain,rain,0.0104,0.51,45.53,45.53,42.5,0.89,1.63,175,9.25,0,1003.3,rain,NA,27-137-7001
2014-10-28T04:00:00Z,Light Rain,rain,0.0204,0.61,44.57,44.57,42.38,0.92,2.39,246,8.08,0.31,1003.08,rain,NA,27-137-7001
2014-10-26T05:00:00Z,Clear,clear-night,0,0,34.96,29.77,26.58,0.71,5.99,257,10,0,1016.1,NA,NA,27-137-7001
2014-10-26T06:00:00Z,Clear,clear-night,0,0,33.53,28.8,25.77,0.73,5.09,253,10,0,1016.05,NA,NA,27-137-7001
2014-10-26T07:00:00Z,Clear,clear-night,0,0,32.64,28.02,24.92,0.73,4.8,267,10,0,1016.02,NA,NA,27-137-7001
2014-10-26T08:00:00Z,Clear,clear-night,0,0,31.55,26.52,26.1,0.8,5.03,270,10,0,1015.97,NA,NA,27-137-7001
2014-10-26T09:00:00Z,Clear,clear-night,0,0,32.44,28.16,26.89,0.8,4.4,273,10,0,1015.97,NA,NA,27-137-7001
2014-10-26T10:00:00Z,Clear,clear-night,0,0,30.8,25.44,25.39,0.8,5.25,274,10,0,1016.15,NA,NA,27-137-7001
2014-10-26T11:00:00Z,Clear,clear-night,0,0,29.34,29.34,25.58,0.86,1.92,260,10,0,1016,NA,NA,27-137-7001
2014-10-26T12:00:00Z,Clear,clear-night,0,0,27.36,23.94,23.55,0.85,3.08,228,10,0,1015.97,NA,NA,27-137-7001
2014-10-26T13:00:00Z,Clear,clear-day,0,0,27.56,23.88,23.85,0.86,3.28,211,10,0,1015.9,NA,NA,27-137-7001
2014-10-26T14:00:00Z,Clear,clear-day,0,0,34.15,34.15,28.69,0.8,2.46,228,10,0,1015.47,NA,NA,27-137-7001
2014-10-26T15:00:00Z,Clear,clear-day,0,0,42.88,42.88,29.7,0.59,2.32,114,10,0,1014.87,NA,NA,27-137-7001
2014-10-26T16:00:00Z,Clear,clear-day,0,0,49.02,49.02,30.19,0.48,1.84,159,10,0,1015.1,NA,NA,27-137-7001
2014-10-26T17:00:00Z,Clear,clear-day,0,0,52.81,52.81,29,0.4,4.66,169,10,0,1014.17,NA,NA,27-137-7001
2014-10-26T18:00:00Z,Clear,clear-day,0,0,55.63,55.63,28.27,0.35,2.04,127,10,0,1012.73,NA,NA,27-137-7001
2014-10-26T19:00:00Z,Clear,clear-day,0,0,56.58,56.58,27.51,0.33,4.79,143,10,0,1011.65,NA,NA,27-137-7001
2014-10-26T20:00:00Z,Clear,clear-day,0,0,58.02,58.02,27.21,0.31,6.04,134,10,0,1010.53,NA,NA,27-137-7001
2014-10-26T21:00:00Z,Clear,clear-day,0,0,58.35,58.35,27.76,0.31,6.6,134,10,0,1009.35,NA,NA,27-137-7001
2014-10-26T22:00:00Z,Clear,clear-day,0,0,56.25,56.25,28.56,0.34,7.49,122,10,0,1008.55,NA,NA,27-137-7001
2014-10-26T23:00:00Z,Clear,clear-night,0,0,52.01,52.01,28.43,0.4,6.46,106,10,0,1008.13,NA,NA,27-137-7001
2014-10-27T00:00:00Z,Clear,clear-night,0,0,49.95,47.05,29.86,0.46,7.17,108,9.79,0,1007.63,NA,NA,27-137-7001
2014-10-27T01:00:00Z,Clear,clear-night,0,0,48.57,45.52,30.24,0.49,6.87,104,10,0,1006.98,NA,NA,27-137-7001
2014-10-27T02:00:00Z,Clear,clear-night,0,0,50.55,50.55,31.09,0.47,7.52,113,10,0,1006.87,NA,NA,27-137-7001
2014-10-27T03:00:00Z,Clear,clear-night,0,0,50.47,50.47,32.43,0.5,7.31,123,10,0,1007.1,NA,NA,27-137-7001
2014-10-27T04:00:00Z,Clear,clear-night,0,0,49.56,46.2,32.23,0.51,8.07,121,10,0.15,1005.78,NA,NA,27-137-7001
2014-10-25T05:00:00Z,Clear,clear-night,0,0,56.67,56.67,34.89,0.44,9.45,282,10,0,1008.57,NA,NA,27-137-7001
2014-10-25T06:00:00Z,Clear,clear-night,0,0,54.84,54.84,34.24,0.46,10.33,278,10,0,1008.9,NA,NA,27-137-7001
2014-10-25T07:00:00Z,Clear,clear-night,0,0,53.08,53.08,32.59,0.45,11.22,277,10,0,1009.23,NA,NA,27-137-7001
2014-10-25T08:00:00Z,Clear,clear-night,0,0,52.11,52.11,32.34,0.47,10.77,280,10,0,1009.65,NA,NA,27-137-7001
2014-10-25T09:00:00Z,Clear,clear-night,0,0,50.77,50.77,32.47,0.49,11.87,287,10,0,1009.97,NA,NA,27-137-7001
2014-10-25T10:00:00Z,Clear,clear-night,0,0,48.43,43.67,32.12,0.53,11.25,288,10,0,1010.55,NA,NA,27-137-7001
2014-10-25T11:00:00Z,Clear,clear-night,0,0,46.97,41.59,31.89,0.56,12.06,287,10,0,1011.37,NA,NA,27-137-7001
2014-10-25T12:00:00Z,Clear,clear-night,0,0,45.8,40.45,31.62,0.57,11.04,286,10,0,1012.22,NA,NA,27-137-7001
2014-10-25T13:00:00Z,Clear,clear-day,0,0,44.54,39.28,31.44,0.6,9.98,283,10,0,1013.1,NA,NA,27-137-7001
2014-10-25T14:00:00Z,Clear,clear-day,0,0,46.46,40.84,31.36,0.55,12.42,282,10,0,1013.72,NA,NA,27-137-7001
2014-10-25T15:00:00Z,Clear,clear-day,0,0,49.74,44.59,31.28,0.49,13.87,288,10,0,1013.37,NA,NA,27-137-7001
2014-10-25T16:00:00Z,Breezy,wind,0,0,51.89,51.89,30.75,0.44,19.02,299,10,0,1013.55,NA,NA,27-137-7001
2014-10-25T17:00:00Z,Clear,clear-day,0,0,53.46,53.46,29.52,0.4,16.69,290,10,0,1013.5,NA,NA,27-137-7001
2014-10-25T18:00:00Z,Clear,clear-day,0,0,55.18,55.18,28.55,0.36,18.24,290,10,0,1013.45,NA,NA,27-137-7001
2014-10-25T19:00:00Z,Breezy,wind,0,0,55.84,55.84,27.08,0.33,18.83,284,10,0,1013.37,NA,NA,27-137-7001
2014-10-25T20:00:00Z,Clear,clear-day,0,0,56.44,56.44,25.33,0.3,18.15,287,10,0,1013.25,NA,NA,27-137-7001
2014-10-25T21:00:00Z,Clear,clear-day,0,0,55.69,55.69,24.11,0.29,17.65,296,10,0,1013.85,NA,NA,27-137-7001
2014-10-25T22:00:00Z,Clear,clear-day,0,0,54.73,54.73,24.61,0.31,14.51,292,10,0,1014.67,NA,NA,27-137-7001
2014-10-25T23:00:00Z,Clear,clear-day,0,0,51.81,51.81,25.47,0.36,12.52,285,10,0,1015.05,NA,NA,27-137-7001
2014-10-26T00:00:00Z,Clear,clear-night,0,0,49.75,46.11,25.62,0.39,8.91,283,10,0,1015.37,NA,NA,27-137-7001
2014-10-26T01:00:00Z,Clear,clear-night,0,0,46.33,42.94,25.79,0.44,6.67,280,10,0,1016.02,NA,NA,27-137-7001
2014-10-26T02:00:00Z,Clear,clear-night,0,0,44.68,41.25,25.9,0.47,6.15,280,10,0,1015.92,NA,NA,27-137-7001
2014-10-26T03:00:00Z,Clear,clear-night,0,0,42.91,40.47,26.1,0.51,4.24,268,10,0,1015.92,NA,NA,27-137-7001
2014-10-26T04:00:00Z,Clear,clear-night,0,0,36.9,34.51,26.52,0.66,3.28,275,10,0,1016.25,NA,NA,27-137-7001
2014-10-24T05:00:00Z,Clear,clear-night,0,0,40.5,37.36,38.5,0.93,4.61,178,3.79,0,1013.6,NA,NA,27-137-7001
2014-10-24T06:00:00Z,Clear,clear-night,0,0,41.69,38.62,39.66,0.92,4.77,184,3.63,0.06,1013.55,NA,NA,27-137-7001
2014-10-24T07:00:00Z,Clear,clear-night,0,0,42.38,37.78,39.89,0.91,7.41,188,3.68,0,1013.1,NA,NA,27-137-7001
2014-10-24T08:00:00Z,Clear,clear-night,0,0,42.77,38.56,40.05,0.9,6.85,200,4.09,0.03,1013.05,NA,NA,27-137-7001
2014-10-24T09:00:00Z,Clear,clear-night,0,0,42.81,39.17,39.72,0.89,5.89,194,5.53,0.05,1012.78,NA,NA,27-137-7001
2014-10-24T10:00:00Z,Clear,clear-night,0,0,43.95,40.46,40.76,0.88,6,193,5.59,0,1012.2,NA,NA,27-137-7001
2014-10-24T11:00:00Z,Clear,clear-night,0,0,44.65,41.56,41.18,0.88,5.57,191,6.15,0.01,1012,NA,NA,27-137-7001
2014-10-24T12:00:00Z,Clear,clear-night,0,0,44.01,40.91,40.97,0.89,5.39,176,6.71,0,1011.63,NA,NA,27-137-7001
2014-10-24T13:00:00Z,Clear,clear-day,0,0,44.73,41.45,41,0.87,5.91,178,5.09,0.1,1011.75,NA,NA,27-137-7001
2014-10-24T14:00:00Z,Clear,clear-day,0,0,47.85,45.65,44.45,0.88,5.06,187,8.01,0.01,1011.7,NA,NA,27-137-7001
2014-10-24T15:00:00Z,Clear,clear-day,0,0,52.53,52.53,47.55,0.83,8.32,192,9.63,0.01,1011.08,NA,NA,27-137-7001
2014-10-24T16:00:00Z,Clear,clear-day,0,0,57.51,57.51,46.39,0.66,8.02,209,10,0.01,1010.83,NA,NA,27-137-7001
2014-10-24T17:00:00Z,Clear,clear-day,0,0,61.63,61.63,46.11,0.57,8.88,202,10,0.01,1010.15,NA,NA,27-137-7001
2014-10-24T18:00:00Z,Clear,clear-day,0,0,64.39,64.39,45.84,0.51,9.41,216,10,0.01,1009.5,NA,NA,27-137-7001
2014-10-24T19:00:00Z,Clear,clear-day,0,0,68.09,68.09,45.1,0.44,9.04,216,10,0.01,1008.15,NA,NA,27-137-7001
2014-10-24T20:00:00Z,Clear,clear-day,0,0,70.17,70.17,44.07,0.39,9.11,226,10,0.01,1007.73,NA,NA,27-137-7001
2014-10-24T21:00:00Z,Clear,clear-day,0,0,70,70,42.76,0.37,10.64,231,10,0.01,1007.48,NA,NA,27-137-7001
2014-10-24T22:00:00Z,Clear,clear-day,0,0,68.52,68.52,41.75,0.38,9.46,233,10,0,1007.18,NA,NA,27-137-7001
2014-10-24T23:00:00Z,Clear,clear-day,0,0,63.89,63.89,41.91,0.45,6.79,229,10,0.01,1007.63,NA,NA,27-137-7001
2014-10-25T00:00:00Z,Clear,clear-night,0,0,60.82,60.82,42.46,0.51,6.55,221,10,0.01,1007.9,NA,NA,27-137-7001
2014-10-25T01:00:00Z,Clear,clear-night,0,0,59.56,59.56,43.21,0.55,7.8,234,10,0,1008.08,NA,NA,27-137-7001
2014-10-25T02:00:00Z,Clear,clear-night,0,0,57.91,57.91,42.02,0.55,10.06,250,10,0,1008.03,NA,NA,27-137-7001
2014-10-25T03:00:00Z,Clear,clear-night,0,0,57.74,57.74,40.05,0.52,9.5,269,10,0,1007.82,NA,NA,27-137-7001
2014-10-25T04:00:00Z,Clear,clear-night,0,0,58.39,58.39,35.15,0.42,11.49,277,10,0,1008.2,NA,NA,27-137-7001
2014-10-23T05:00:00Z,Clear,clear-night,0,0,48.3,45.47,37.29,0.66,6.33,172,9.88,0.22,1016.13,NA,NA,27-137-7001
2014-10-23T06:00:00Z,Clear,clear-night,8e-4,0.01,49.4,46.54,38.17,0.65,6.85,179,10,0.21,1015.4,rain,NA,27-137-7001
2014-10-23T07:00:00Z,Drizzle,rain,0.0078,0.39,48.79,45.78,40.89,0.74,6.9,178,9.88,0.25,1015.2,rain,NA,27-137-7001
2014-10-23T08:00:00Z,Partly Cloudy,partly-cloudy-night,0.0026,0.08,47.73,46.03,41.83,0.8,4.3,176,9.71,0.28,1015.03,rain,NA,27-137-7001
2014-10-23T09:00:00Z,Light Rain,rain,0.0118,0.53,47.25,45.83,43.21,0.86,3.84,182,9.77,0,1014.8,rain,NA,27-137-7001
2014-10-23T10:00:00Z,Clear,clear-night,0.0043,0.17,47.03,44.45,43.86,0.89,5.44,184,9.25,0,1014.75,rain,NA,27-137-7001
2014-10-23T11:00:00Z,Drizzle,rain,0.0075,0.37,46.69,44.51,44.48,0.92,4.73,182,8.6,0,1014.73,rain,NA,27-137-7001
2014-10-23T12:00:00Z,Mostly Cloudy,partly-cloudy-night,0.0013,0.02,46.81,44.58,45.28,0.94,4.85,188,6.46,0.67,1014.63,rain,NA,27-137-7001
