date,hour,ws,wd,site
2015-06-18,16,8.38,358,27-017-7417
2015-06-18,17,7.31,2,27-017-7417
2015-06-18,18,6.81,35,27-017-7417
2015-06-18,19,5.75,53,27-017-7417
2015-06-18,20,5.62,22,27-017-7417
2015-06-18,21,0.79,32,27-017-7417
2015-06-18,22,2.9,3,27-017-7417
2015-06-18,23,3,354,27-017-7417
2015-06-19,0,4.2,357,27-017-7417
2015-06-19,1,0.46,23,27-017-7417
2015-06-19,2,0.8,73,27-017-7417
2015-06-19,3,3.9,69,27-017-7417
2015-06-19,4,5.14,40,27-017-7417
2015-06-19,5,2.65,32,27-017-7417
2015-06-19,6,2.88,48,27-017-7417
2015-06-19,7,3.19,62,27-017-7417
2015-06-19,8,2.51,27,27-017-7417
2015-06-19,9,4.26,37,27-017-7417
2015-06-19,10,3.78,45,27-017-7417
2015-06-19,11,2.52,37,27-017-7417
2015-06-19,12,4.63,115,27-017-7417
2015-06-19,13,3,115,27-017-7417
2015-06-19,14,6.19,135,27-017-7417
2015-06-19,15,5.8,127,27-017-7417
2015-06-19,16,6.35,146,27-017-7417
2015-06-19,17,8.47,163,27-017-7417
2015-06-19,18,7.86,155,27-017-7417
2015-06-19,19,7.85,160,27-017-7417
2015-06-19,20,6.98,149,27-017-7417
2015-06-19,21,5.99,109,27-017-7417
2015-06-19,22,6.72,102,27-017-7417
2015-06-19,23,6.5,122,27-017-7417
2015-06-20,0,5.82,118,27-017-7417
2015-06-20,1,5.17,114,27-017-7417
2015-06-20,2,3.46,106,27-017-7417
2015-06-20,3,3.37,114,27-017-7417
2015-06-20,4,0.97,96,27-017-7417
2015-06-20,5,0.82,109,27-017-7417
2015-06-20,6,0.76,122,27-017-7417
2015-06-20,7,2.02,117,27-017-7417
2015-06-20,8,0.72,169,27-017-7417
2015-06-20,9,3.43,188,27-017-7417
2015-06-20,10,4.4,172,27-017-7417
2015-06-20,11,2.93,211,27-017-7417
2015-06-20,12,4.3,232,27-017-7417
2015-06-20,13,3.23,50,27-017-7417
2015-06-20,14,3.13,194,27-017-7417
2015-06-20,15,0.76,90,27-017-7417
2015-06-20,16,3.99,192,27-017-7417
2015-06-20,17,2.35,156,27-017-7417
2015-06-20,18,3.03,56,27-017-7417
2015-06-20,19,4.2,128,27-017-7417
2015-06-20,20,2.28,327,27-017-7417
2015-06-20,21,2.15,263,27-017-7417
2015-06-20,22,4.35,233,27-017-7417
2015-06-20,23,6.65,317,27-017-7417
2015-06-21,0,9.53,327,27-017-7417
2015-06-21,1,9.19,326,27-017-7417
2015-06-21,2,5.89,318,27-017-7417
2015-06-21,3,5.16,336,27-017-7417
2015-06-21,4,5.22,26,27-017-7417
2015-06-21,5,1.48,350,27-017-7417
2015-06-21,6,3.08,279,27-017-7417
2015-06-21,7,2.84,268,27-017-7417
2015-06-21,9,4.34,290,27-017-7417
2015-06-21,10,0.24,313,27-017-7417
2015-06-21,11,2.78,307,27-017-7417
2015-06-21,12,5.47,299,27-017-7417
2015-06-21,13,5.11,284,27-017-7417
2015-06-21,14,0.76,232,27-017-7417
2015-06-21,15,2.71,282,27-017-7417
2015-06-21,16,0.39,220,27-017-7417
2015-06-21,17,3.03,225,27-017-7417
2015-06-21,18,6.2,219,27-017-7417
2015-06-21,19,8.45,246,27-017-7417
2015-06-21,20,7.71,268,27-017-7417
2015-06-21,21,6.03,251,27-017-7417
2015-06-21,22,10.58,269,27-017-7417
2015-06-21,23,6.63,262,27-017-7417
2015-06-22,0,7.66,249,27-017-7417
2015-06-22,1,0.4,238,27-017-7417
2015-06-22,2,2.59,220,27-017-7417
2015-06-22,3,0.46,62,27-017-7417
2015-06-22,4,2.1,219,27-017-7417
2015-06-22,5,4.45,219,27-017-7417
2015-06-22,6,2.34,213,27-017-7417
2015-06-22,7,2.69,86,27-017-7417
2015-06-22,8,2.51,100,27-017-7417
2015-06-22,9,2.71,104,27-017-7417
2015-06-22,10,4.07,115,27-017-7417
2015-06-22,11,7.75,129,27-017-7417
2015-06-22,12,0.99,139,27-017-7417
2015-06-22,13,6.34,87,27-017-7417
2015-06-22,14,7.25,76,27-017-7417
2015-06-22,15,6.07,70,27-017-7417
2015-06-22,16,1.45,45,27-017-7417
2015-06-22,17,3.3,70,27-017-7417
2015-06-22,18,5.67,129,27-017-7417
2015-06-22,19,6.08,75,27-017-7417
2015-06-22,20,4.02,237,27-017-7417
2015-06-22,21,11.81,282,27-017-7417
2015-06-22,22,14.8,301,27-017-7417
2015-06-22,23,20.41,304,27-017-7417
2015-06-23,0,19.37,295,27-017-7417
2015-06-23,1,11.72,302,27-017-7417
2015-06-23,2,7.01,287,27-017-7417
2015-06-23,3,4,276,27-017-7417
2015-06-23,4,7.14,274,27-017-7417
2015-06-23,5,7.21,291,27-017-7417
2015-06-23,6,8.03,285,27-017-7417
2015-06-23,7,6.28,292,27-017-7417
2015-06-23,8,5.93,276,27-017-7417
2015-06-23,9,6.63,263,27-017-7417
2015-06-23,10,5.71,280,27-017-7417
2015-06-23,11,6.26,271,27-017-7417
2015-06-23,12,7.44,278,27-017-7417
2015-06-23,13,5.71,288,27-017-7417
2015-06-23,14,6.3,302,27-017-7417
2015-06-23,15,7.5,272,27-017-7417
2015-06-23,16,8.26,270,27-017-7417
2015-06-23,17,10.19,297,27-017-7417
2015-06-23,18,8.11,254,27-017-7417
2015-06-23,19,8.82,252,27-017-7417
2015-06-23,20,11.89,235,27-017-7417
2015-06-23,21,10.86,254,27-017-7417
2015-06-23,22,8.52,261,27-017-7417
2015-06-23,23,9.87,267,27-017-7417
2015-06-24,0,9.52,260,27-017-7417
2015-06-24,1,3.56,258,27-017-7417
2015-06-24,2,5.25,240,27-017-7417
2015-06-24,3,5.03,229,27-017-7417
2015-06-24,4,3.32,254,27-017-7417
2015-06-24,5,5.05,231,27-017-7417
2015-06-24,6,7.15,247,27-017-7417
2015-06-24,7,5.68,247,27-017-7417
2015-06-24,8,5.7,264,27-017-7417
2015-06-24,9,5.24,268,27-017-7417
2015-06-24,10,5.8,269,27-017-7417
2015-06-24,11,5.89,267,27-017-7417
2015-06-24,12,6.19,280,27-017-7417
2015-06-24,15,4.55,308,27-017-7417
2015-06-24,16,0.26,222,27-017-7417
2015-06-24,17,5.35,229,27-017-7417
2015-06-24,18,3.18,333,27-017-7417
2015-06-24,19,7.37,42,27-017-7417
2015-06-24,20,6.48,84,27-017-7417
2015-06-24,21,5.06,125,27-017-7417
2015-06-24,22,5.64,120,27-017-7417
2015-06-24,23,4.64,82,27-017-7417
2015-06-25,0,2.48,29,27-017-7417
2015-06-25,1,6.66,116,27-017-7417
2015-06-25,2,1.91,156,27-017-7417
2015-06-25,3,4.31,59,27-017-7417
2015-06-25,4,7.13,4,27-017-7417
2015-06-25,5,6.3,101,27-017-7417
2015-06-25,6,7.31,77,27-017-7417
2015-06-25,7,0.89,47,27-017-7417
2015-06-25,8,6.12,128,27-017-7417
2015-06-25,9,0.64,54,27-017-7417
2015-06-25,10,3.01,43,27-017-7417
2015-06-25,11,0.59,11,27-017-7417
2015-06-25,12,0.03,245,27-017-7417
2015-06-25,13,0.61,61,27-017-7417
2015-06-25,14,6.14,96,27-017-7417
2015-06-25,15,1.07,47,27-017-7417
2015-06-25,16,6.67,86,27-017-7417
2015-06-25,17,6.65,76,27-017-7417
2015-06-25,18,4.98,121,27-017-7417
2015-06-25,19,5.89,112,27-017-7417
2015-06-25,20,5.94,105,27-017-7417
2015-06-25,21,6.7,71,27-017-7417
2015-06-25,22,4.35,108,27-017-7417
2015-06-25,23,4.34,123,27-017-7417
2015-06-26,0,1.17,68,27-017-7417
2015-06-26,1,1.63,78,27-017-7417
2015-06-26,2,6.16,79,27-017-7417
2015-06-26,3,0.21,24,27-017-7417
2015-06-26,4,2.62,286,27-017-7417
2015-06-26,5,0.14,41,27-017-7417
2015-06-26,6,0.41,36,27-017-7417
2015-06-26,7,2.09,103,27-017-7417
2015-06-26,8,2.64,89,27-017-7417
2015-06-26,9,2.7,91,27-017-7417
2015-06-26,10,4.43,32,27-017-7417
2015-06-26,11,3.71,52,27-017-7417
2015-06-26,12,1.49,86,27-017-7417
2015-06-26,13,1.4,112,27-017-7417
2015-06-26,14,0.58,82,27-017-7417
2015-06-26,15,4.97,98,27-017-7417
2015-06-26,16,2.87,104,27-017-7417
2015-06-26,17,4.13,101,27-017-7417
2015-06-26,18,1.02,58,27-017-7417
2015-06-26,19,5.2,120,27-017-7417
2015-06-26,20,6.86,115,27-017-7417
2015-06-26,21,6.11,106,27-017-7417
2015-06-26,22,6.24,108,27-017-7417
2015-06-26,23,4.07,98,27-017-7417
2015-06-27,0,2.51,118,27-017-7417
2015-06-27,1,1.65,137,27-017-7417
2015-06-27,2,1.77,8,27-017-7417
2015-06-27,3,3.27,66,27-017-7417
2015-06-27,4,2.33,45,27-017-7417
2015-06-27,5,1.97,65,27-017-7417
2015-06-27,6,2,45,27-017-7417
2015-06-27,7,0.18,246,27-017-7417
2015-06-27,8,0.33,254,27-017-7417
2015-06-27,9,1.6,165,27-017-7417
2015-06-27,10,2.61,349,27-017-7417
2015-06-27,11,2.46,337,27-017-7417
2015-06-27,12,0.29,224,27-017-7417
2015-06-27,13,3.53,224,27-017-7417
2015-06-27,14,3.7,223,27-017-7417
2015-06-27,15,5.32,195,27-017-7417
2015-06-27,16,2.77,182,27-017-7417
2015-06-27,17,5.62,194,27-017-7417
2015-06-27,18,8.25,202,27-017-7417
2015-06-27,19,11.83,226,27-017-7417
2015-06-27,20,7.62,203,27-017-7417
2015-06-27,21,11.9,194,27-017-7417
2015-06-27,22,9.52,194,27-017-7417
2015-06-27,23,10.79,219,27-017-7417
2015-06-28,0,7.79,211,27-017-7417
2015-06-28,1,3.48,196,27-017-7417
2015-06-28,2,3.97,212,27-017-7417
2015-06-28,3,2.93,211,27-017-7417
2015-06-28,4,0.68,182,27-017-7417
2015-06-28,5,6.16,7,27-017-7417
2015-06-28,6,5.66,302,27-017-7417
2015-06-28,7,5.33,199,27-017-7417
2015-06-28,9,2.65,161,27-017-7417
2015-06-28,10,0.22,156,27-017-7417
2015-06-28,11,0.27,215,27-017-7417
2015-06-28,12,0.33,260,27-017-7417
2015-06-28,13,6.37,222,27-017-7417
2015-06-28,14,5.5,206,27-017-7417
2015-06-28,15,3.13,207,27-017-7417
2015-06-28,16,3.19,240,27-017-7417
2015-06-28,17,2.08,354,27-017-7417
2015-06-28,18,2.35,301,27-017-7417
2015-06-28,19,1.42,194,27-017-7417
2015-06-28,20,4.34,311,27-017-7417
2015-06-28,21,0.59,176,27-017-7417
2015-06-28,22,3.75,145,27-017-7417
2015-06-28,23,2.32,274,27-017-7417
2015-06-29,0,0.56,40,27-017-7417
2015-06-29,1,6.97,135,27-017-7417
2015-06-29,2,0.33,120,27-017-7417
2015-06-29,3,2.44,99,27-017-7417
2015-06-29,4,0.65,332,27-017-7417
2015-06-29,5,1.64,260,27-017-7417
2015-06-29,6,2.77,287,27-017-7417
2015-06-29,7,0.37,179,27-017-7417
2015-06-29,8,2.82,284,27-017-7417
2015-06-29,9,4.79,277,27-017-7417
2015-06-29,10,5.38,278,27-017-7417
2015-06-29,11,2.83,280,27-017-7417
2015-06-29,12,5.45,284,27-017-7417
2015-06-29,13,5.93,285,27-017-7417
2015-06-29,14,6.92,286,27-017-7417
2015-06-29,15,6.2,297,27-017-7417
2015-06-29,16,6.86,291,27-017-7417
2015-06-29,17,5.97,40,27-017-7417
2015-06-29,18,3.97,24,27-017-7417
2015-06-29,19,0.66,277,27-017-7417
2015-06-29,20,1.72,208,27-017-7417
2015-06-29,21,3.27,320,27-017-7417
2015-06-29,22,4.01,235,27-017-7417
2015-06-29,23,5.13,2,27-017-7417
2015-06-30,0,8.03,351,27-017-7417
2015-06-30,1,5.07,9,27-017-7417
2015-06-30,2,4.6,10,27-017-7417
2015-06-30,3,4.65,18,27-017-7417
2015-06-30,4,0.78,355,27-017-7417
2015-06-30,5,4.72,348,27-017-7417
2015-06-30,6,5.25,345,27-017-7417
2015-06-30,7,6.38,348,27-017-7417
2015-06-30,8,6.19,358,27-017-7417
2015-06-30,9,5.4,350,27-017-7417
2015-06-30,10,5.88,10,27-017-7417
2015-06-30,11,3.78,31,27-017-7417
2015-06-30,12,6.15,83,27-017-7417
2015-06-30,13,6.91,70,27-017-7417
2015-06-30,14,7.37,85,27-017-7417
2015-06-30,15,7.94,72,27-017-7417
2015-06-30,16,5.65,80,27-017-7417
2015-06-30,17,5.14,108,27-017-7417
2015-06-30,18,6.12,55,27-017-7417
2015-06-30,19,5.93,86,27-017-7417
2015-06-30,20,5.94,112,27-017-7417
2015-06-30,21,4.95,93,27-017-7417
2015-06-30,22,6.67,86,27-017-7417
2015-06-30,23,4.82,117,27-017-7417
2015-07-01,0,5.13,108,27-017-7417
2015-07-01,1,5.23,97,27-017-7417
2015-07-01,2,5.64,86,27-017-7417
2015-07-01,3,0.92,60,27-017-7417
2015-07-01,4,4.44,48,27-017-7417
2015-07-01,5,3.8,39,27-017-7417
2015-07-01,6,3.8,48,27-017-7417
2015-07-01,7,4.31,71,27-017-7417
2015-07-01,8,4.14,62,27-017-7417
2015-07-01,9,0.5,66,27-017-7417
2015-07-01,10,0.49,313,27-017-7417
2015-07-01,11,1.72,28,27-017-7417
2015-07-01,12,4.56,353,27-017-7417
2015-07-01,13,0.46,137,27-017-7417
2015-07-01,14,5.43,187,27-017-7417
2015-07-01,15,6.49,168,27-017-7417
2015-07-01,16,2.75,156,27-017-7417
2015-07-01,17,0.51,153,27-017-7417
2015-07-01,18,3.79,213,27-017-7417
2015-07-01,19,2.75,179,27-017-7417
2015-07-01,20,0.54,134,27-017-7417
2015-07-01,21,1.62,109,27-017-7417
2015-07-01,22,4.49,83,27-017-7417
2015-07-01,23,5.06,142,27-017-7417
2015-07-02,0,1.04,72,27-017-7417
2015-07-02,1,1.01,63,27-017-7417
2015-07-02,2,4.39,114,27-017-7417
2015-07-02,3,0.54,69,27-017-7417
2015-07-02,4,3.03,60,27-017-7417
2015-07-02,5,2.65,72,27-017-7417
2015-07-02,6,3.05,57,27-017-7417
2015-07-02,7,2.23,68,27-017-7417
2015-07-02,8,0.16,341,27-017-7417
2015-07-02,9,1.56,249,27-017-7417
2015-07-02,10,2.33,251,27-017-7417
2015-07-02,11,2.83,263,27-017-7417
2015-07-02,12,1.54,217,27-017-7417
2015-07-02,16,4.86,191,27-017-7417
2015-07-02,17,6.04,222,27-017-7417
2015-07-02,18,3.53,233,27-017-7417
2015-07-02,19,6.56,201,27-017-7417
2015-07-02,20,5.83,207,27-017-7417
2015-07-02,21,8.13,205,27-017-7417
2015-07-02,22,6.83,197,27-017-7417
2015-07-02,23,7.18,206,27-017-7417
2015-07-03,0,6.16,213,27-017-7417
2015-07-03,1,3.52,220,27-017-7417
2015-07-03,2,3.51,221,27-017-7417
2015-07-03,3,3.25,238,27-017-7417
2015-07-03,4,5.17,230,27-017-7417
2015-07-03,5,6.79,222,27-017-7417
2015-07-03,6,5.25,255,27-017-7417
2015-07-03,7,5.84,256,27-017-7417
2015-07-03,8,5.85,253,27-017-7417
2015-07-03,9,6.35,221,27-017-7417
2015-07-03,10,6.85,238,27-017-7417
2015-07-03,11,7.16,238,27-017-7417
2015-07-03,12,6.56,239,27-017-7417
2015-07-03,13,7.15,246,27-017-7417
2015-07-03,14,8.07,250,27-017-7417
2015-07-03,15,8.56,261,27-017-7417
2015-07-03,16,6.63,269,27-017-7417
2015-07-03,17,5.5,291,27-017-7417
2015-07-03,18,6.16,309,27-017-7417
2015-07-03,19,7.52,277,27-017-7417
2015-07-03,20,5.64,293,27-017-7417
2015-07-03,21,6.49,305,27-017-7417
2015-07-03,22,7.34,341,27-017-7417
2015-07-03,23,7.64,311,27-017-7417
2015-07-04,0,5.09,316,27-017-7417
2015-07-04,1,4.59,321,27-017-7417
2015-07-04,2,2.98,335,27-017-7417
2015-07-04,3,3.31,330,27-017-7417
2015-07-04,4,3.3,340,27-017-7417
2015-07-04,5,7.12,341,27-017-7417
2015-07-04,6,5.3,345,27-017-7417
2015-07-04,7,3.43,45,27-017-7417
2015-07-04,8,4.77,48,27-017-7417
2015-07-04,9,3.05,52,27-017-7417
2015-07-04,10,5.23,68,27-017-7417
2015-07-04,11,4.84,67,27-017-7417
2015-07-04,12,4.78,66,27-017-7417
2015-07-04,13,5.79,95,27-017-7417
2015-07-04,14,4.76,120,27-017-7417
2015-07-04,15,5.77,97,27-017-7417
2015-07-04,16,7.62,98,27-017-7417
2015-07-04,17,5.31,137,27-017-7417
2015-07-04,18,7.42,91,27-017-7417
2015-07-04,19,6.31,92,27-017-7417
2015-07-04,20,5.81,128,27-017-7417
2015-07-04,21,7.6,97,27-017-7417
2015-07-04,22,6.09,115,27-017-7417
2015-07-04,23,6,99,27-017-7417
2015-07-05,0,5.27,96,27-017-7417
2015-07-05,1,7.75,97,27-017-7417
2015-07-05,2,5.29,82,27-017-7417
2015-07-05,3,3.8,79,27-017-7417
2015-07-05,4,5.89,98,27-017-7417
2015-07-05,5,5.06,115,27-017-7417
2015-07-05,6,1.02,104,27-017-7417
2015-07-05,7,4.39,107,27-017-7417
2015-07-05,9,2.72,107,27-017-7417
2015-07-05,10,4.69,119,27-017-7417
2015-07-05,11,3.02,132,27-017-7417
2015-07-05,12,2.28,180,27-017-7417
2015-07-05,13,6.93,191,27-017-7417
2015-07-05,14,7.97,200,27-017-7417
2015-07-05,15,9.73,198,27-017-7417
2015-07-05,16,6.97,161,27-017-7417
2015-07-05,17,11.53,189,27-017-7417
2015-07-05,18,10,180,27-017-7417
2015-07-05,19,10.79,156,27-017-7417
2015-07-05,20,12.81,196,27-017-7417
2015-07-05,21,10.37,178,27-017-7417
2015-07-05,22,11.52,179,27-017-7417
2015-07-05,23,12.21,170,27-017-7417
2015-07-06,0,11.98,189,27-017-7417
2015-07-06,1,7.66,188,27-017-7417
2015-07-06,2,7.9,180,27-017-7417
2015-07-06,3,2.52,253,27-017-7417
2015-07-06,4,3.41,274,27-017-7417
2015-07-06,5,3.57,207,27-017-7417
2015-07-06,6,4.33,184,27-017-7417
2015-07-06,7,2.24,286,27-017-7417
2015-07-06,8,0.14,252,27-017-7417
2015-07-06,9,4,351,27-017-7417
2015-07-06,10,0.38,353,27-017-7417
2015-07-06,11,3.26,2,27-017-7417
2015-07-06,12,5.94,3,27-017-7417
2015-07-06,13,6.91,24,27-017-7417
2015-07-06,14,6.88,20,27-017-7417
2015-07-06,15,7.14,7,27-017-7417
2015-07-06,16,6.91,6,27-017-7417
2015-07-06,17,8.95,355,27-017-7417
2015-07-06,18,4.89,1,27-017-7417
2015-07-06,19,11.79,340,27-017-7417
2015-07-06,20,12.03,340,27-017-7417
2015-07-06,21,7.92,350,27-017-7417
2015-07-06,22,12.44,330,27-017-7417
2015-07-06,23,12.48,329,27-017-7417
2015-07-07,0,9.92,324,27-017-7417
2015-07-07,1,10.92,324,27-017-7417
2015-07-07,2,7.55,320,27-017-7417
2015-07-07,3,6.69,329,27-017-7417
2015-07-07,4,5.38,327,27-017-7417
2015-07-07,5,7.76,324,27-017-7417
2015-07-07,6,7.8,335,27-017-7417
2015-07-07,7,7.1,336,27-017-7417
2015-07-07,8,5.48,350,27-017-7417
2015-07-07,9,3.56,327,27-017-7417
2015-07-07,10,6.55,325,27-017-7417
2015-07-07,11,5.69,323,27-017-7417
2015-07-07,12,10.13,331,27-017-7417
2015-07-07,13,9.87,350,27-017-7417
2015-07-07,14,7.5,2,27-017-7417
2015-07-07,15,5.95,357,27-017-7417
2015-07-07,16,6.08,22,27-017-7417
2015-07-07,17,4.69,294,27-017-7417
2015-07-07,18,0.18,321,27-017-7417
2015-07-07,19,5.59,291,27-017-7417
2015-07-07,20,0.33,246,27-017-7417
2015-07-07,21,0.54,229,27-017-7417
2015-07-07,22,2.19,302,27-017-7417
2015-07-07,23,5.52,257,27-017-7417
2015-07-08,0,1.16,218,27-017-7417
2015-07-08,1,3.55,217,27-017-7417
2015-07-08,2,3.13,219,27-017-7417
2015-07-08,3,3.08,227,27-017-7417
2015-07-08,4,3.39,218,27-017-7417
2015-07-08,5,3.33,246,27-017-7417
2015-07-08,6,0.85,223,27-017-7417
2015-07-08,7,4.85,222,27-017-7417
2015-07-08,8,5.38,237,27-017-7417
2015-07-08,9,3.26,228,27-017-7417
2015-07-08,10,4.06,219,27-017-7417
2015-07-08,11,3.05,214,27-017-7417
2015-07-08,12,4.78,228,27-017-7417
2015-07-08,13,6.54,210,27-017-7417
2015-07-08,14,6.71,186,27-017-7417
2015-07-08,15,7.69,220,27-017-7417
2015-07-08,16,9.66,218,27-017-7417
2015-07-08,17,11.32,203,27-017-7417
2015-07-08,18,9.93,202,27-017-7417
2015-07-08,19,8.39,226,27-017-7417
2015-07-08,20,5.84,212,27-017-7417
2015-07-08,21,7.3,237,27-017-7417
2015-07-08,22,4.75,245,27-017-7417
2015-07-08,23,5.44,230,27-017-7417
2015-07-09,0,3.12,208,27-017-7417
2015-07-09,1,2.27,194,27-017-7417
2015-07-09,2,2.61,193,27-017-7417
2015-07-09,3,0.93,197,27-017-7417
2015-07-09,4,1.08,219,27-017-7417
2015-07-09,5,1.51,257,27-017-7417
2015-07-09,6,4.86,219,27-017-7417
2015-07-09,7,3.1,220,27-017-7417
2015-07-09,8,0.49,239,27-017-7417
2015-07-09,9,3.1,238,27-017-7417
2015-07-09,10,2.7,214,27-017-7417
2015-07-09,11,3.07,194,27-017-7417
2015-07-09,12,2.81,225,27-017-7417
2015-07-09,13,4.89,221,27-017-7417
2015-07-09,14,4.99,221,27-017-7417
2015-07-09,18,7.44,204,27-017-7417
2015-07-09,19,8.34,228,27-017-7417
2015-07-09,20,8.17,211,27-017-7417
2015-07-09,21,7.65,213,27-017-7417
2015-07-09,22,8.72,236,27-017-7417
2015-07-09,23,6.83,228,27-017-7417
2015-07-10,0,5.91,227,27-017-7417
2015-07-10,1,5.9,203,27-017-7417
2015-07-10,2,4.95,202,27-017-7417
2015-07-10,3,5.13,202,27-017-7417
2015-07-10,4,5.31,219,27-017-7417
2015-07-10,5,5.8,221,27-017-7417
2015-07-10,6,5.26,222,27-017-7417
2015-07-10,7,3.65,221,27-017-7417
2015-07-10,8,4.91,221,27-017-7417
2015-07-10,9,3.18,221,27-017-7417
2015-07-10,10,0.77,226,27-017-7417
2015-07-10,11,4.66,225,27-017-7417
2015-07-10,12,5.19,223,27-017-7417
2015-07-10,13,1.18,226,27-017-7417
2015-07-10,14,1.04,218,27-017-7417
2015-07-10,15,7.36,233,27-017-7417
2015-07-10,16,4.94,261,27-017-7417
2015-07-10,17,5.55,229,27-017-7417
2015-07-10,18,6.25,213,27-017-7417
2015-07-10,19,5.67,201,27-017-7417
2015-07-10,20,7.62,186,27-017-7417
2015-07-10,21,10.31,220,27-017-7417
2015-07-10,22,7.62,228,27-017-7417
2015-07-10,23,7.57,235,27-017-7417
2015-07-11,0,5.09,213,27-017-7417
2015-07-11,1,0.96,213,27-017-7417
2015-07-11,2,3.93,192,27-017-7417
2015-07-11,3,4.81,208,27-017-7417
2015-07-11,4,4.69,202,27-017-7417
2015-07-11,5,3.21,219,27-017-7417
2015-07-11,6,3.17,215,27-017-7417
2015-07-11,7,2.08,206,27-017-7417
2015-07-11,8,2.4,197,27-017-7417
2015-07-11,9,3.26,210,27-017-7417
2015-07-11,10,2.96,193,27-017-7417
2015-07-11,11,0.37,201,27-017-7417
2015-07-11,12,2.76,200,27-017-7417
2015-07-11,13,2.56,206,27-017-7417
2015-07-11,14,5.38,182,27-017-7417
2015-07-11,15,5.86,188,27-017-7417
2015-07-11,16,11.11,145,27-017-7417
2015-07-11,17,9.54,162,27-017-7417
2015-07-11,18,6.7,141,27-017-7417
2015-07-11,19,6.25,164,27-017-7417
2015-07-11,20,7.24,149,27-017-7417
2015-07-11,21,7.73,156,27-017-7417
2015-07-11,22,7.59,154,27-017-7417
2015-07-11,23,5.87,161,27-017-7417
2015-07-12,0,4.67,166,27-017-7417
2015-07-12,1,3.17,156,27-017-7417
2015-07-12,2,0.67,157,27-017-7417
2015-07-12,3,2.79,145,27-017-7417
2015-07-12,4,0.55,124,27-017-7417
2015-07-12,5,3.11,164,27-017-7417
2015-07-12,6,0.66,152,27-017-7417
2015-07-12,7,3.06,154,27-017-7417
2015-07-12,9,5.65,150,27-017-7417
2015-07-12,10,4.42,111,27-017-7417
2015-07-12,11,4.79,164,27-017-7417
2015-07-12,12,5.7,170,27-017-7417
2015-07-12,13,4.28,146,27-017-7417
2015-07-12,14,6.49,172,27-017-7417
2015-07-12,15,6.51,182,27-017-7417
2015-07-12,16,4.86,145,27-017-7417
2015-07-12,17,1.44,60,27-017-7417
2015-07-12,18,4.1,89,27-017-7417
2015-07-12,19,8.16,122,27-017-7417
2015-07-12,20,6.64,122,27-017-7417
2015-07-12,21,8.39,104,27-017-7417
2015-07-12,22,5.9,112,27-017-7417
2015-07-12,23,3.65,96,27-017-7417
2015-07-13,0,5.8,98,27-017-7417
2015-07-13,1,3.6,82,27-017-7417
2015-07-13,2,4.79,91,27-017-7417
2015-07-13,3,13.31,242,27-017-7417
2015-07-13,4,8.33,249,27-017-7417
2015-07-13,5,4.64,1,27-017-7417
2015-07-13,6,0.53,71,27-017-7417
2015-07-13,7,1.04,187,27-017-7417
2015-07-13,8,2.74,220,27-017-7417
2015-07-13,9,1.65,224,27-017-7417
2015-07-13,10,5.17,327,27-017-7417
2015-07-13,11,2.56,12,27-017-7417
2015-07-13,12,0.54,179,27-017-7417
2015-07-13,13,0.79,224,27-017-7417
2015-07-13,14,4.7,214,27-017-7417
2015-07-13,15,5.8,233,27-017-7417
2015-07-13,16,5.66,275,27-017-7417
2015-07-13,17,4.66,267,27-017-7417
2015-07-13,18,1.21,251,27-017-7417
2015-07-13,19,3.74,240,27-017-7417
2015-07-13,20,9.14,242,27-017-7417
2015-07-13,21,11.77,274,27-017-7417
2015-07-13,22,4.4,270,27-017-7417
2015-07-13,23,3.26,286,27-017-7417
2015-07-14,0,3.28,289,27-017-7417
2015-07-14,1,5.46,285,27-017-7417
2015-07-14,2,3.04,296,27-017-7417
2015-07-14,3,3.59,283,27-017-7417
2015-07-14,4,6.36,298,27-017-7417
2015-07-14,5,5.74,296,27-017-7417
2015-07-14,6,6.2,327,27-017-7417
2015-07-14,7,8.24,333,27-017-7417
2015-07-14,8,7.87,341,27-017-7417
2015-07-14,9,5.53,348,27-017-7417
2015-07-14,10,7.61,335,27-017-7417
2015-07-14,11,6.63,19,27-017-7417
2015-07-14,12,5.27,14,27-017-7417
2015-07-14,13,7.54,48,27-017-7417
2015-07-14,14,15.03,88,27-017-7417
2015-07-14,15,13.83,86,27-017-7417
2015-07-14,16,14.19,71,27-017-7417
2015-07-14,17,10.43,72,27-017-7417
2015-07-14,18,7.3,87,27-017-7417
2015-07-14,19,8.44,72,27-017-7417
2015-07-14,20,8.47,78,27-017-7417
2015-07-14,21,7.12,71,27-017-7417
2015-07-14,22,7.82,86,27-017-7417
2015-07-14,23,6.18,93,27-017-7417
2015-07-15,0,6.62,101,27-017-7417
2015-07-15,1,1.49,74,27-017-7417
2015-07-15,2,3.66,80,27-017-7417
2015-07-15,3,1.14,95,27-017-7417
2015-07-15,4,3.28,97,27-017-7417
2015-07-15,5,2.34,121,27-017-7417
2015-07-15,6,3.13,103,27-017-7417
2015-07-15,7,3.07,92,27-017-7417
2015-07-15,8,0.76,103,27-017-7417
2015-07-15,9,3.08,117,27-017-7417
2015-07-15,10,3.61,107,27-017-7417
2015-07-15,11,4.72,119,27-017-7417
2015-07-15,12,3.29,120,27-017-7417
2015-07-15,17,6.4,116,27-017-7417
2015-07-15,18,4.81,107,27-017-7417
2015-07-15,19,7.31,159,27-017-7417
