Transaction Type|Action Indicator|State Code|County Code|Site Number|Parameter|POC|Duration Code|Reported Unit|Method Code|Sample Date|Sample Begin Time|Reported Sample Value|Null Data Code|Collection Frequency Code|Monitor Protocol ID|Qualifier Code - 1|Qualifier Code - 2|Qualifier Code - 3|Qualifier Code - 4|Qualifier Code - 5|Qualifier Code - 6|Qualifier Code - 7|Qualifier Code - 8|Qualifier Code - 9|Qualifier Code - 10|Alternate Method Detection Limit|Uncertainty Value
RD|I|27|017|7417|44201|1|1|007|003|20150605|21 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150605|22 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150605|23 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|0 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|1 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|2 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|3 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|4 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|5 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|6 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|7 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|8 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|9 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|10 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|11 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|12 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|13 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|14 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|15 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|16 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|17 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|18 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|19 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|20 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|21 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|22 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150606|23 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|0 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|1 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|2 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|3 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|4 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|5 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|6 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|7 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|9 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|10 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|11 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|12 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|13 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|14 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|15 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|16 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|17 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|18 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|19 :00|0.046||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|20 :00|0.048||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|21 :00|0.047||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|22 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150607|23 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|0 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|1 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|2 :00|0.063||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|3 :00|0.047||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|4 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|5 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|6 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|7 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|8 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|9 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|10 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|11 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|12 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|13 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|14 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|15 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|16 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|17 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|18 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|19 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|20 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|21 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|22 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150608|23 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|0 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|1 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|2 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|3 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|4 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|5 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|6 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|7 :00|0.007||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|8 :00|0.006||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|9 :00|0.004||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|10 :00|0.001||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|11 :00|0.001||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|12 :00|0||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|13 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|14 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|15 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|16 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|17 :00|0.047||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|18 :00|0.047||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|19 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|20 :00|0.049||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|21 :00|0.052||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|22 :00|0.056||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150609|23 :00|0.058||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|0 :00|0.059||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|1 :00|0.058||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|2 :00|0.053||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|3 :00|0.052||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|4 :00|0.048||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|5 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|6 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|7 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|8 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|9 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|10 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|11 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|12 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|15 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|16 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|17 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|18 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|19 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|20 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|21 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|22 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150610|23 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|0 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|1 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|2 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|3 :00|0.013||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|4 :00|0.009||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|5 :00|0.005||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|6 :00|0.003||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|7 :00|0.003||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|8 :00|0.004||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|9 :00|0.004||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|10 :00|0.004||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|11 :00|0.007||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|12 :00|0.007||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|13 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|14 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|15 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|16 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|17 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|18 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|19 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|20 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|21 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|22 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150611|23 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|0 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|1 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|2 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|3 :00|0.011||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|4 :00|0.006||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|5 :00|0.004||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|6 :00|0.001||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|7 :00|0||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|8 :00|0||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|9 :00|0||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|10 :00|0||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|11 :00|0.004||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|12 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|13 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|14 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|15 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|16 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|17 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|18 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|19 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|20 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|21 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|22 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150612|23 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|0 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|1 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|2 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|3 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|4 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|5 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|6 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|7 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|8 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|9 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|10 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|11 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|12 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|13 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|14 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|15 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|16 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|17 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|18 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|19 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|20 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|21 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|22 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150613|23 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|0 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|1 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|2 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|3 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|4 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|5 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|6 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|7 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|9 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|10 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|11 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|12 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|13 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|14 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|15 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|16 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|17 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|18 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|19 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|20 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|21 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|22 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150614|23 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|0 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|1 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|2 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|3 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|4 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|5 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|6 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|7 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|8 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|9 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|10 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|11 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|12 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|13 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|14 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|15 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|16 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|17 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|18 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|19 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|20 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|21 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|22 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150615|23 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|0 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|1 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|2 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|3 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|4 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|5 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|6 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|7 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|8 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|9 :00|0.013||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|10 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|11 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|12 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|13 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|14 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|15 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|16 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|17 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|18 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|19 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|20 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|21 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|22 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150616|23 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150617|0 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150617|1 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150617|2 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150617|3 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150617|4 :00|0.01||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150617|5 :00|0.013||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150617|6 :00|0.013||S|TRIBAL||||||||||||
